"relative_time, bits_sent, raw_edgename"
0.0,2048.0,vgg/conv0/BatchNorm/moments/Squeeze
0.0,2048.0,vgg/conv1/BatchNorm/moments/Squeeze
126.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze_1
126.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze_1
126.0,4096.0,vgg/conv2/BatchNorm/moments/Squeeze
126.0,4096.0,vgg/conv3/BatchNorm/moments/Squeeze
127.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze_1
127.0,8192.0,vgg/conv4/BatchNorm/moments/Squeeze
223.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze
224.0,8192.0,vgg/conv5/BatchNorm/moments/Squeeze_1
224.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze_1
224.0,8192.0,vgg/conv6/BatchNorm/moments/Squeeze
224.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze_1
224.0,16384.0,vgg/conv7/BatchNorm/moments/Squeeze
293.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze_1
293.0,16384.0,vgg/conv8/BatchNorm/moments/Squeeze
313.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze_1
313.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze_1
313.0,16384.0,vgg/conv10/BatchNorm/moments/Squeeze
313.0,16384.0,vgg/conv9/BatchNorm/moments/Squeeze
314.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze_1
314.0,16384.0,vgg/conv11/BatchNorm/moments/Squeeze
315.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze_1
315.0,16384.0,vgg/conv12/BatchNorm/moments/Squeeze
9338.0,32032.0,gradients/vgg/logits/xw_plus_b_grad/tuple/control_dependency_1
9339.0,131072.0,gradients/vgg/fc2/xw_plus_b_grad/tuple/control_dependency_1
9339.0,131203072.0,gradients/AddN
9339.0,536870912.0,gradients/AddN_1
9340.0,16384.0,gradients/vgg/conv12/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9340.0,131072.0,gradients/vgg/fc1/xw_plus_b_grad/tuple/control_dependency_1
9340.0,5435817984.0,gradients/AddN_2
9341.0,75497472.0,gradients/AddN_5
9342.0,16384.0,gradients/vgg/conv11/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9342.0,75497472.0,gradients/AddN_8
9343.0,16384.0,gradients/vgg/conv10/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9344.0,16384.0,gradients/vgg/conv9/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9344.0,75497472.0,gradients/AddN_11
9347.0,75497472.0,gradients/AddN_14
9348.0,16384.0,gradients/vgg/conv8/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9349.0,75497472.0,gradients/AddN_17
9350.0,16384.0,gradients/vgg/conv7/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9353.0,37748736.0,gradients/AddN_20
9354.0,8192.0,gradients/vgg/conv6/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9356.0,18874368.0,gradients/AddN_23
9357.0,8192.0,gradients/vgg/conv5/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9359.0,18874368.0,gradients/AddN_26
9360.0,8192.0,gradients/vgg/conv4/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9362.0,9437184.0,gradients/AddN_29
9363.0,4096.0,gradients/vgg/conv3/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9365.0,4718592.0,gradients/AddN_32
9367.0,4096.0,gradients/vgg/conv2/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9369.0,2359296.0,gradients/AddN_35
9370.0,2048.0,gradients/vgg/conv1/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9372.0,1179648.0,gradients/AddN_38
9373.0,2048.0,gradients/vgg/conv0/BatchNorm/batchnorm/sub_grad/tuple/control_dependency
9376.0,55296.0,gradients/AddN_41
